,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,aporta,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,aporta,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria
,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E
fecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-14,,25631.59,26448.34,26659.72,,26070.93,25061.71,26825.34,,,23195.45,23743.21,23669.0,,22721.52,23314.75,23060.6,,,,23243.74,26634.34,25605.0,,25565.57,47522.86,23132.43,,,19898.86,20620.49,20355.2,,19714.55,19423.62,19530.25,,,,23930.31,25359.49,22378.29,,25573.94,40347.72,23297.32,
2011-03-15,,25609.09,26434.34,26632.02,,26074.39,25041.97,26803.99,,,23178.43,23729.06,23647.97,,22717.7,23311.53,23048.0,,,,23236.73,26614.5,25598.87,,25558.23,47529.06,23128.15,,,19889.03,20607.64,20354.46,,19710.51,19433.79,19523.88,,,,23980.32,25390.65,22396.17,,25569.19,40417.11,23321.83,
2011-03-16,,25428.22,26264.4,26471.35,,25936.27,24886.87,26635.44,,,23072.23,23653.26,23569.57,,22655.19,23218.48,22964.78,,,,23177.04,26569.14,25564.66,,25540.35,47464.58,23090.89,,,19884.39,20603.53,20348.56,,19711.87,19439.2,19532.84,,,,23976.01,25394.06,22429.46,,25598.2,40443.06,23328.95,
2011-03-17,,25321.69,26165.82,26327.04,,25773.97,24778.15,26523.1,,,23022.33,23608.73,23509.41,,22569.74,23171.45,22911.03,,,,23145.54,26539.16,25528.97,,25505.96,47417.05,23060.52,,,19855.06,20567.53,20328.91,,19685.19,19415.0,19506.49,,,,23974.49,25390.4,22423.76,,25607.08,40443.78,23328.71,
2011-03-18,,25407.4,26237.81,26437.95,,25903.78,24857.39,26609.33,,,23093.07,23671.06,23592.7,,22672.84,23228.05,22978.58,,,,23210.39,26618.54,25611.56,,25587.72,47524.47,23121.08,,,19904.87,20633.17,20393.3,,19740.14,19455.06,19554.37,,,,24050.85,25494.8,22528.1,,25652.26,40536.38,23414.8,
2011-03-19,,25407.4,26237.81,26437.95,,25903.78,24857.39,26609.33,,,23093.07,23671.06,23592.7,,22672.84,23228.05,22978.58,,,,23210.39,26618.54,25611.56,,25587.72,47524.47,23121.08,,,19904.87,20633.17,20393.3,,19740.14,19455.06,19554.37,,,,24050.85,25494.8,22528.1,,25652.26,40536.38,23414.8,
2011-03-20,,25407.4,26237.81,26437.95,,25903.78,24857.39,26609.33,,,23093.07,23671.06,23592.7,,22672.84,23228.05,22978.58,,,,23210.39,26618.54,25611.56,,25587.72,47524.47,23121.08,,,19904.87,20633.17,20393.3,,19740.14,19455.06,19554.37,,,,24050.85,25494.8,22528.1,,25652.26,40536.38,23414.8,
2011-03-21,,25385.5,26208.29,26442.2,,25864.59,24851.84,26587.78,,,23075.66,23646.23,23585.54,,22639.9,23218.58,22960.76,,,,23202.58,26611.53,25617.61,,25578.08,47518.67,23111.6,,,19902.83,20650.01,20409.01,,19740.39,19448.62,19554.65,,,,24064.81,25513.23,22548.55,,25698.07,40557.73,23439.66,
2011-03-22,,25642.49,26453.77,26691.39,,26144.96,25101.77,26847.09,,,23247.4,23805.79,23745.71,,22833.71,23383.93,23125.91,,,,23325.86,26745.73,25743.61,,25721.34,47735.23,23225.19,,,19960.15,20708.07,20467.24,,19805.71,19494.88,19606.85,,,,24087.57,25528.53,22561.46,,25712.75,40571.86,23453.47,
2011-03-23,,25801.37,26611.9,26876.02,,26307.05,25270.52,27021.2,,,23373.09,23945.48,23890.1,,22982.09,23524.2,23260.33,,,,23423.08,26860.5,25867.59,,25844.32,47949.01,23329.75,,,20002.04,20757.07,20523.65,,19872.23,19550.64,19659.71,,,,24087.49,25543.57,22574.41,,25727.63,40591.86,23465.89,
2011-03-24,,26005.17,26818.77,27070.54,,26514.29,25467.24,27232.84,,,23511.31,24092.98,24021.45,,23147.4,23659.88,23404.84,,,,23521.59,26978.01,25972.87,,25977.52,48154.94,23430.15,,,20054.75,20801.94,20569.66,,19929.6,19599.05,19710.92,,,,24104.76,25566.18,22592.99,,25761.35,40628.49,23484.36,
2011-03-25,,26154.42,26968.78,27218.19,,26673.49,25604.68,27383.84,,,23615.56,24193.2,24118.01,,23258.46,23757.3,23503.01,,,,23599.18,27060.63,26048.95,,26053.89,48291.57,23501.35,,,20090.97,20835.35,20602.46,,19965.33,19626.48,19739.95,,,,24130.81,25580.09,22602.11,,25790.11,40651.24,23493.5,
2011-03-26,,26154.42,26968.78,27218.19,,26673.49,25604.68,27383.84,,,23615.56,24193.2,24118.01,,23258.46,23757.3,23503.01,,,,23599.18,27060.63,26048.95,,26053.89,48291.57,23501.35,,,20090.97,20835.35,20602.46,,19965.33,19626.48,19739.95,,,,24130.81,25580.09,22602.11,,25790.11,40651.24,23493.5,
2011-03-27,,26154.42,26968.78,27218.19,,26673.49,25604.68,27383.84,,,23615.56,24193.2,24118.01,,23258.46,23757.3,23503.01,,,,23599.18,27060.63,26048.95,,26053.89,48291.57,23501.35,,,20090.97,20835.35,20602.46,,19965.33,19626.48,19739.95,,,,24130.81,25580.09,22602.11,,25790.11,40651.24,23493.5,
2011-03-28,,26221.89,27032.7,27261.09,,26712.66,25672.51,27454.19,,,23658.74,24238.19,24143.52,,23282.08,23803.24,23541.31,,,,23632.47,27107.1,26079.08,,26090.54,48358.36,23535.13,,,20110.37,20850.5,20617.43,,19980.29,19643.07,19758.14,,,,24144.56,25599.65,22619.38,,25810.0,40683.83,23514.41,
2011-03-29,,26202.34,26990.72,27237.03,,26618.64,25644.95,27422.78,,,23660.49,24217.88,24142.82,,23222.71,23789.63,23536.67,,,,23664.37,27107.08,26099.98,,26058.3,48416.53,23557.21,,,20121.74,20861.23,20624.65,,19973.37,19659.4,19777.36,,,,24151.25,25610.33,22625.32,,25810.12,40696.33,23521.73,
2011-03-30,,26260.37,27046.22,27310.43,,26726.39,25716.21,27485.25,,,23679.0,24230.0,24166.04,,23259.03,23813.66,23551.82,,,,23664.8,27118.16,26103.59,,26051.34,48427.44,23553.02,,,20118.48,20858.14,20629.99,,19963.89,19662.95,19768.28,,,,24159.29,25625.32,22644.55,,25779.56,40678.59,23519.09,
2011-03-31,,26490.44,27288.45,27562.22,,26952.74,25941.44,27748.25,,,23844.7,24406.82,24343.56,,23402.69,23966.78,23730.69,,,,23788.48,27252.07,26240.71,,26163.94,48646.96,23686.81,,,20190.3,20933.11,20713.14,,20003.87,19720.95,19853.95,,,,24214.83,25663.67,22699.53,,25789.16,40784.09,23599.11,
2011-04-01,,26572.76,27372.48,27632.78,,27022.23,26037.12,27842.4,,,23888.8,24457.73,24382.1,,23440.04,24032.14,23781.32,,,,23806.54,27276.57,26257.37,,26174.48,48717.42,23713.15,,,20188.6,20931.73,20695.03,,20008.47,19726.21,19850.45,,,,24189.94,25608.26,22632.48,,25769.9,40761.02,23555.57,
2011-04-02,,26572.76,27372.48,27632.78,,27022.23,26037.12,27842.4,,,23888.8,24457.73,24382.1,,23440.04,24032.14,23781.32,,,,23806.54,27276.57,26257.37,,26174.48,48717.42,23713.15,,,20188.6,20931.73,20695.03,,20008.47,19726.21,19850.45,,,,24189.94,25608.26,22632.48,,25769.9,40761.02,23555.57,
2011-04-03,,26572.76,27372.48,27632.78,,27022.23,26037.12,27842.4,,,23888.8,24457.73,24382.1,,23440.04,24032.14,23781.32,,,,23806.54,27276.57,26257.37,,26174.48,48717.42,23713.15,,,20188.6,20931.73,20695.03,,20008.47,19726.21,19850.45,,,,24189.94,25608.26,22632.48,,25769.9,40761.02,23555.57,
2011-04-04,,26786.09,27570.76,27850.93,,27228.39,26245.99,28056.04,,,24046.22,24599.71,24534.24,,23607.42,24175.65,23931.75,,,,23919.16,27387.83,26374.19,,26291.87,48904.1,23818.05,,,20243.05,20981.22,20742.31,,20051.36,19764.36,19897.55,,,,24213.86,25637.62,22658.12,,25805.09,40778.35,23569.01,
2011-04-05,,26854.45,27660.81,27920.76,,27292.93,26309.19,28127.25,,,24096.25,24668.89,24588.82,,23662.54,24231.56,23983.34,,,,23952.27,27440.01,26422.81,,26340.19,48997.33,23858.07,,,20256.14,20999.25,20766.39,,20069.41,19775.9,19911.67,,,,24243.19,25677.59,22721.46,,25826.16,40785.77,23606.46,
2011-04-06,,26922.4,27727.5,27984.31,,27346.28,26369.8,28189.93,,,24153.83,24723.4,24641.54,,23717.04,24285.48,24029.13,,,,24002.32,27492.67,26472.62,,26396.51,49093.6,23898.08,,,20280.25,21023.3,20787.47,,20099.64,19802.94,19931.73,,,,24250.75,25685.9,22723.97,,25841.77,40791.71,23611.63,
2011-04-07,,27010.25,27811.31,28065.52,,27408.71,26441.8,28272.62,,,24219.49,24784.7,24706.78,,23762.2,24347.79,24089.82,,,,24057.16,27549.68,26538.23,,26443.42,49191.42,23949.39,,,20306.94,21053.63,20822.77,,20112.76,19818.87,19956.9,,,,24273.33,25712.55,22759.14,,25852.69,40802.55,23643.33,
2011-04-08,,26983.43,27768.16,28026.67,,27355.44,26409.06,28231.95,,,24198.79,24751.74,24674.89,,23718.66,24316.17,24060.25,,,,24049.75,27533.55,26516.51,,26406.54,49162.59,23933.37,,,20314.11,21049.31,20818.17,,20108.71,19822.38,19955.07,,,,24277.12,25731.23,22755.97,,25872.9,40828.69,23643.96,
2011-04-09,,26983.43,27768.16,28026.67,,27355.44,26409.06,28231.95,,,24198.79,24751.74,24674.89,,23718.66,24316.17,24060.25,,,,24049.75,27533.55,26516.51,,26406.54,49162.59,23933.37,,,20314.11,21049.31,20818.17,,20108.71,19822.38,19955.07,,,,24277.12,25731.23,22755.97,,25872.9,40828.69,23643.96,
2011-04-10,,26983.43,27768.16,28026.67,,27355.44,26409.06,28231.95,,,24198.79,24751.74,24674.89,,23718.66,24316.17,24060.25,,,,24049.75,27533.55,26516.51,,26406.54,49162.59,23933.37,,,20314.11,21049.31,20818.17,,20108.71,19822.38,19955.07,,,,24277.12,25731.23,22755.97,,25872.9,40828.69,23643.96,
2011-04-11,,26926.47,27706.96,27977.04,,27271.69,26364.86,28169.11,,,24164.5,24710.19,24644.68,,23664.84,24293.59,24022.66,,,,24035.62,27503.52,26505.76,,26363.17,49125.37,23914.39,,,20314.55,21050.1,20824.99,,20100.49,19819.49,19954.36,,,,24292.23,25747.27,22771.34,,25887.58,40851.99,23656.64,
2011-04-12,,26864.33,27640.6,27904.88,,27187.35,26301.93,28092.96,,,24139.3,24676.05,24618.62,,23630.85,24268.32,23987.74,,,,24023.71,27477.92,26487.34,,26353.91,49111.01,23897.36,,,20314.42,21051.02,20821.31,,20114.07,19825.75,19951.63,,,,24301.36,25760.8,22780.04,,25897.87,40861.69,23662.79,
2011-04-13,,26634.05,27425.96,27662.31,,26947.35,26089.39,27852.13,,,23977.74,24529.55,24459.25,,23454.12,24124.35,23829.67,,,,23917.61,27371.93,26382.46,,26240.85,48947.96,23798.8,,,20267.09,21008.4,20787.33,,20068.22,19802.95,19915.61,,,,24306.26,25762.46,22780.77,,25877.32,40861.51,23658.25,
2011-04-14,,26649.31,27429.24,27684.85,,26994.45,26110.44,27850.4,,,23993.41,24537.31,24471.74,,23487.95,24142.26,23818.31,,,,23933.33,27379.6,26397.26,,26262.71,48967.36,23794.88,,,20277.31,21009.77,20792.15,,20071.05,19798.81,19918.36,,,,24313.01,25772.5,22792.71,,25887.47,40867.24,23664.83,
2011-04-15,,26638.89,27413.29,27682.33,,26987.05,26101.79,27851.33,,,23984.96,24521.12,24471.09,,23479.6,24129.1,23838.55,,,,23936.3,27381.95,26405.29,,26254.33,48955.95,23811.4,,,20289.73,21017.69,20801.14,,20083.91,19802.6,19931.7,,,,24336.61,25793.48,22816.89,,25910.88,40896.64,23700.87,
2011-04-16,,26638.89,27413.29,27682.33,,26987.05,26101.79,27851.33,,,23984.96,24521.12,24471.09,,23479.6,24129.1,23838.55,,,,23936.3,27381.95,26405.29,,26254.33,48955.95,23811.4,,,20289.73,21017.69,20801.14,,20083.91,19802.6,19931.7,,,,24336.61,25793.48,22816.89,,25910.88,40896.64,23700.87,
2011-04-17,,26638.89,27413.29,27682.33,,26987.05,26101.79,27851.33,,,23984.96,24521.12,24471.09,,23479.6,24129.1,23838.55,,,,23936.3,27381.95,26405.29,,26254.33,48955.95,23811.4,,,20289.73,21017.69,20801.14,,20083.91,19802.6,19931.7,,,,24336.61,25793.48,22816.89,,25910.88,40896.64,23700.87,
2011-04-18,,26715.23,27489.8,27759.83,,27078.22,26171.08,27931.92,,,24046.07,24580.25,24534.25,,23550.39,24180.62,23899.2,,,,23985.88,27438.59,26459.18,,26301.74,49037.08,23859.35,,,20320.41,21053.19,20832.2,,20107.42,19824.03,19958.15,,,,24368.16,25819.57,22843.63,,25941.71,40933.03,23730.0,
2011-04-19,,26525.05,27312.6,27532.39,,26860.85,25964.35,27723.6,,,23939.19,24478.85,24411.75,,23422.14,24062.9,23784.6,,,,23917.93,27363.97,26376.87,,26224.55,48900.0,23789.26,,,20300.6,21032.32,20802.5,,20084.81,19805.21,19937.11,,,,24378.25,25850.83,22859.59,,25953.65,40961.36,23743.95,
2011-04-20,,26598.08,27363.96,27653.28,,26980.57,26048.6,27808.76,,,23996.17,24519.31,24485.42,,23508.03,24116.69,23845.55,,,,23963.59,27402.6,26433.42,,26283.98,48967.78,23834.48,,,20333.07,21055.51,20835.41,,20116.98,19820.53,19964.31,,,,24394.62,25850.16,22868.64,,25983.66,40970.0,23753.9,
2011-04-21,,26872.24,27647.58,27944.31,,27268.14,26327.68,28108.73,,,24165.32,24704.2,24669.3,,23698.65,24300.76,24030.94,,,,24073.23,27538.28,26569.98,,26428.85,49205.7,23956.8,,,20382.38,21110.13,20891.78,,20175.74,19862.43,20019.08,,,,24407.77,25866.92,22888.38,,26005.39,40989.67,23779.26,
2011-04-22,,26872.24,27647.58,27944.31,,27268.14,26327.68,28108.73,,,24165.32,24704.2,24669.3,,23698.65,24300.76,24030.94,,,,24073.23,27538.28,26569.98,,26428.85,49205.7,23956.8,,,20382.38,21110.13,20891.78,,20175.74,19862.43,20019.08,,,,24407.77,25866.92,22888.38,,26005.39,40989.67,23779.26,
2011-04-23,,26872.24,27647.58,27944.31,,27268.14,26327.68,28108.73,,,24165.32,24704.2,24669.3,,23698.65,24300.76,24030.94,,,,24073.23,27538.28,26569.98,,26428.85,49205.7,23956.8,,,20382.38,21110.13,20891.78,,20175.74,19862.43,20019.08,,,,24407.77,25866.92,22888.38,,26005.39,40989.67,23779.26,
2011-04-24,,26872.24,27647.58,27944.31,,27268.14,26327.68,28108.73,,,24165.32,24704.2,24669.3,,23698.65,24300.76,24030.94,,,,24073.23,27538.28,26569.98,,26428.85,49205.7,23956.8,,,20382.38,21110.13,20891.78,,20175.74,19862.43,20019.08,,,,24407.77,25866.92,22888.38,,26005.39,40989.67,23779.26,
2011-04-25,,26967.62,27744.26,28027.95,,27343.89,26425.85,28202.45,,,24233.48,24776.22,24729.33,,23748.77,24371.95,24097.56,,,,24125.12,27592.36,26621.72,,26490.53,49305.19,24006.03,,,20412.57,21139.08,20922.82,,20205.9,19888.48,20050.57,,,,24439.02,25887.53,22920.01,,26022.77,41016.69,23806.94,
2011-04-26,,26968.12,27760.7,28019.72,,27334.0,26422.64,28202.57,,,24245.65,24794.48,24738.85,,23749.03,24387.61,24101.98,,,,24141.53,27616.63,26631.64,,26507.67,49344.16,24013.94,,,20423.42,21148.91,20927.63,,20209.27,19902.64,20053.2,,,,24465.3,25899.17,22930.75,,26025.32,41035.97,23820.15,
2011-04-27,,26963.51,27761.91,28028.04,,27348.16,26428.18,28203.52,,,24238.87,24796.63,24737.38,,23747.58,24383.33,24101.48,,,,24148.62,27629.71,26643.19,,26520.17,49367.98,24026.04,,,20436.6,21167.0,20941.9,,20223.67,19910.26,20068.39,,,,24485.06,25925.41,22940.21,,26056.48,41062.76,23848.16,
2011-04-28,,26908.71,27700.63,27964.51,,27269.2,26361.41,28144.12,,,24200.91,24758.43,24697.86,,23693.7,24349.35,24059.63,,,,24126.57,27597.5,26618.02,,26483.62,49331.14,23999.23,,,20425.88,21153.76,20930.13,,20205.2,19898.74,20057.38,,,,24484.32,25928.69,22940.91,,26045.07,41072.81,23853.29,
2011-04-29,,26778.01,27577.74,27846.67,,27163.28,26261.8,28018.09,,,24120.54,24680.64,24632.47,,23631.63,24292.83,23987.13,,,,24073.49,27551.93,26575.64,,26456.41,49269.77,23965.35,,,20402.02,21140.49,20914.97,,20203.68,19886.09,20046.75,,,,24479.23,25932.32,22948.54,,26051.47,41092.29,23871.64,
2011-04-30,,26778.01,27577.74,27846.67,,27163.28,26261.8,28018.09,,,24120.54,24680.64,24632.47,,23631.63,24292.83,23987.13,,,,24073.49,27551.93,26575.64,,26456.41,49269.77,23965.35,,,20402.02,21140.49,20914.97,,20203.68,19886.09,20046.75,,,,24479.23,25932.32,22948.54,,26051.47,41092.29,23871.64,
2011-05-01,,26778.01,27577.74,27846.67,,27163.28,26261.8,28018.09,,,24120.54,24680.64,24632.47,,23631.63,24292.83,23987.13,,,,24073.49,27551.93,26575.64,,26456.41,49269.77,23965.35,,,20402.02,21140.49,20914.97,,20203.68,19886.09,20046.75,,,,24479.23,25932.32,22948.54,,26051.47,41092.29,23871.64,
2011-05-02,,26871.77,27661.61,27957.35,,27264.73,26344.06,28125.12,,,24203.03,24761.41,24724.54,,23712.02,24362.91,24080.88,,,,24150.49,27626.77,26664.12,,26512.41,49393.89,24046.24,,,20453.17,21193.99,20967.41,,20244.41,19922.95,20097.24,,,,24509.37,25968.26,22967.29,,26075.99,41127.56,23893.96,
2011-05-03,,26960.2,27757.77,28033.97,,27331.98,26434.25,28210.4,,,24274.63,24828.39,24788.74,,23767.52,24438.65,24141.57,,,,24218.1,27690.54,26722.49,,26579.05,49533.21,24103.25,,,20485.7,21221.89,20994.21,,20254.74,19961.05,20125.74,,,,24509.41,25957.61,22957.13,,26065.85,41134.77,23892.06,
2011-05-04,,26783.16,27587.3,27835.9,,27136.61,26254.79,28020.85,,,24171.71,24730.7,24682.6,,23655.46,24340.26,24037.81,,,,24162.51,27631.55,26659.87,,26519.84,49443.28,24048.19,,,20462.9,21201.31,20966.93,,20242.04,19951.06,20103.85,,,,24512.27,25959.6,22955.63,,26070.62,41134.49,23888.9,
2011-05-05,,26512.07,27320.6,27575.3,,26868.29,25996.53,27750.04,,,23990.21,24559.63,24503.4,,23473.07,24176.13,23865.28,,,,24039.12,27499.21,26532.21,,26384.21,49238.4,23929.33,,,20405.52,21148.26,20911.7,,20182.23,19905.09,20048.18,,,,24499.5,25944.97,22933.0,,26056.69,41116.73,23870.27,
2011-05-06,,26479.36,27283.81,27524.22,,26871.29,25963.3,27712.27,,,23985.84,24554.39,24487.8,,23492.47,24164.51,23855.86,,,,24038.83,27529.62,26533.29,,26419.52,49245.52,23935.81,,,20415.05,21159.64,20929.93,,20203.8,19924.84,20060.94,,,,24539.64,25986.25,22985.07,,26080.63,41162.91,23907.54,
2011-05-07,,26479.36,27283.81,27524.22,,26871.29,25963.3,27712.27,,,23985.84,24554.39,24487.8,,23492.47,24164.51,23855.86,,,,24038.83,27529.62,26533.29,,26419.52,49245.52,23935.81,,,20415.05,21159.64,20929.93,,20203.8,19924.84,20060.94,,,,24539.64,25986.25,22985.07,,26080.63,41162.91,23907.54,
2011-05-08,,26479.36,27283.81,27524.22,,26871.29,25963.3,27712.27,,,23985.84,24554.39,24487.8,,23492.47,24164.51,23855.86,,,,24038.83,27529.62,26533.29,,26419.52,49245.52,23935.81,,,20415.05,21159.64,20929.93,,20203.8,19924.84,20060.94,,,,24539.64,25986.25,22985.07,,26080.63,41162.91,23907.54,
2011-05-09,,26563.69,27362.15,27620.86,,26982.86,26037.63,27795.11,,,24038.06,24598.45,24543.12,,23557.67,24207.4,23897.82,,,,24085.53,27555.62,26573.07,,26467.55,49297.62,23979.03,,,20442.48,21189.86,20947.96,,20219.48,19941.14,20078.79,,,,24557.26,26015.97,23002.13,,26092.51,41208.13,23924.37,
2011-05-10,,26649.23,27458.61,27702.34,,27071.0,26117.3,27884.3,,,24098.83,24668.75,24598.12,,23614.74,24262.7,23961.74,,,,24132.4,27627.85,26627.31,,26529.83,49396.88,24030.56,,,20465.17,21220.33,20970.67,,20244.29,19965.33,20108.31,,,,24566.16,26022.69,23002.92,,26108.14,41219.77,23936.56,
2011-05-11,,26727.67,27538.64,27803.99,,27166.32,26199.47,27978.09,,,24149.7,24721.4,24661.59,,23672.7,24312.68,24020.76,,,,24157.11,27661.84,26662.31,,26553.95,49439.61,24060.3,,,20477.31,21228.48,20985.09,,20253.99,19966.23,20119.05,,,,24568.47,26020.76,23000.51,,26104.32,41213.09,23941.86,
2011-05-12,,26683.39,27495.67,27731.7,,27074.2,26143.98,27933.17,,,24137.72,24708.11,24636.81,,23648.44,24305.0,24008.38,,,,24145.29,27634.59,26643.84,,26539.8,49416.7,24039.88,,,20470.95,21214.46,20975.14,,20255.22,19966.74,20113.37,,,,24568.59,26018.14,23002.84,,26110.99,41221.42,23937.29,
2011-05-13,,26552.77,27360.06,27629.11,,26984.33,26024.75,27795.45,,,24048.64,24626.41,24564.35,,23571.13,24213.49,23924.6,,,,24092.32,27582.62,26594.48,,26486.44,49315.84,23994.64,,,20452.18,21204.64,20958.62,,20235.84,19946.52,20096.91,,,,24575.58,26025.71,23008.58,,26121.18,41235.16,23947.09,
2011-05-14,,26552.77,27360.06,27629.11,,26984.33,26024.75,27795.45,,,24048.64,24626.41,24564.35,,23571.13,24213.49,23924.6,,,,24092.32,27582.62,26594.48,,26486.44,49315.84,23994.64,,,20452.18,21204.64,20958.62,,20235.84,19946.52,20096.91,,,,24575.58,26025.71,23008.58,,26121.18,41235.16,23947.09,
2011-05-15,,26552.77,27360.06,27629.11,,26984.33,26024.75,27795.45,,,24048.64,24626.41,24564.35,,23571.13,24213.49,23924.6,,,,24092.32,27582.62,26594.48,,26486.44,49315.84,23994.64,,,20452.18,21204.64,20958.62,,20235.84,19946.52,20096.91,,,,24575.58,26025.71,23008.58,,26121.18,41235.16,23947.09,
2011-05-16,,26357.77,27161.04,27426.87,,26766.21,25845.61,27595.72,,,23931.7,24498.83,24451.7,,23457.05,24116.34,23810.12,,,,24001.88,27464.64,26498.23,,26394.93,49148.06,23904.34,,,20397.03,21134.14,20901.0,,20200.06,19895.59,20039.45,,,,24532.9,25994.01,22999.92,,26134.14,41196.64,23914.79,
2011-05-17,,26393.49,27192.95,27476.25,,26820.71,25877.75,27626.48,,,23974.69,24534.66,24497.15,,23502.57,24143.68,23839.69,,,,24044.68,27507.28,26550.7,,26432.17,49230.3,23940.78,,,20426.01,21155.94,20935.37,,20215.02,19928.78,20061.8,,,,24541.36,26009.51,23005.84,,26130.11,41196.96,23912.5,
2011-05-18,,26488.01,27289.75,27551.22,,26954.41,25966.83,27719.73,,,24029.52,24598.58,24540.16,,23571.5,24193.7,23893.34,,,,24093.53,27573.0,26599.89,,26495.98,49335.57,23984.28,,,20460.57,21195.88,20972.14,,20248.15,19966.74,20096.98,,,,24553.99,26024.2,23016.37,,26135.18,41225.46,23924.73,
2011-05-19,,26571.87,27368.88,27655.25,,27053.34,26053.92,27815.73,,,24076.36,24646.39,24599.77,,23632.3,24243.64,23952.86,,,,24128.52,27616.06,26644.65,,26552.5,49390.15,24026.23,,,20475.96,21212.27,20990.4,,20272.72,19970.64,20117.16,,,,24570.28,26042.07,23031.6,,26152.46,41245.91,23943.72,
2011-05-20,,26513.97,27306.7,27577.3,,26946.34,25977.18,27737.77,,,24037.43,24599.43,24551.71,,23563.59,24195.38,23901.87,,,,24101.21,27590.93,26601.77,,26496.41,49312.67,23990.48,,,20466.95,21197.46,20971.52,,20250.78,19948.26,20099.88,,,,24589.02,26061.71,23045.1,,26148.98,41250.58,23951.26,
2011-05-21,,26513.97,27306.7,27577.3,,26946.34,25977.18,27737.77,,,24037.43,24599.43,24551.71,,23563.59,24195.38,23901.87,,,,24101.21,27590.93,26601.77,,26496.41,49312.67,23990.48,,,20466.95,21197.46,20971.52,,20250.78,19948.26,20099.88,,,,24589.02,26061.71,23045.1,,26148.98,41250.58,23951.26,
2011-05-22,,26513.97,27306.7,27577.3,,26946.34,25977.18,27737.77,,,24037.43,24599.43,24551.71,,23563.59,24195.38,23901.87,,,,24101.21,27590.93,26601.77,,26496.41,49312.67,23990.48,,,20466.95,21197.46,20971.52,,20250.78,19948.26,20099.88,,,,24589.02,26061.71,23045.1,,26148.98,41250.58,23951.26,
2011-05-23,,26397.15,27183.7,27444.61,,26823.38,25864.31,27615.72,,,23971.62,24530.91,24477.01,,23487.59,24126.89,23830.62,,,,24051.17,27524.79,26544.8,,26436.55,49201.05,23935.12,,,20447.94,21171.57,20951.56,,20233.22,19929.47,20076.5,,,,24597.64,26076.8,23056.72,,26161.71,41268.96,23966.34,
2011-05-24,,26187.06,26975.79,27227.87,,26600.39,25656.0,27394.71,,,23835.36,24394.53,24340.35,,23349.8,23992.31,23691.11,,,,23969.85,27440.15,26462.31,,26348.81,49063.01,23858.76,,,20414.71,21142.75,20922.14,,20209.75,19916.98,20043.52,,,,24593.56,26076.44,23055.7,,26163.42,41284.18,23965.11,
2011-05-25,,26248.09,27018.19,27300.45,,26673.89,25709.14,27452.83,,,23875.18,24420.63,24380.94,,23387.4,24019.79,23725.52,,,,23990.77,27448.99,26486.27,,26361.91,49082.14,23873.71,,,20424.73,21149.29,20933.8,,20208.56,19914.01,20052.26,,,,24597.48,26076.4,23055.25,,26158.3,41283.81,23963.94,
2011-05-26,,26254.74,27026.84,27315.24,,26688.88,25720.52,27464.0,,,23880.14,24425.15,24391.24,,23395.65,24027.35,23731.2,,,,23998.35,27458.58,26492.57,,26372.02,49100.64,23885.2,,,20433.08,21161.84,20941.01,,20214.43,19919.95,20059.21,,,,24603.43,26081.28,23061.55,,26162.25,41293.44,23971.11,
2011-05-27,,26416.72,27180.39,27479.01,,26857.25,25881.34,27632.86,,,23984.04,24522.5,24490.85,,23502.0,24133.93,23834.69,,,,24062.12,27527.05,26561.61,,26442.51,49220.61,23947.63,,,20456.62,21184.41,20963.26,,20238.78,19937.94,20084.71,,,,24597.29,26072.18,23043.79,,26167.1,41284.35,23964.18,
